#      MET_(days)     MET_(hours)  Alt_J2_(km)  Alt_mer(km)  Perigee_(km)   Apogee_(km)  Latitude  Longitude  Eccentricity   TrueAnomly  Atm_Drag_(N)        Tn_(K)     F10.7_curr
      0.467708333      11.2250000     489.3176     486.6859      149.9999      599.9999  42.15811 -134.48078   0.033352110  121.4065258    0.0000e+00        0.0000        116.000
      0.468055556      11.2333333     495.4257     493.1863      149.9999      599.9999  41.09835 -132.51337   0.033352110  123.2989013    0.0000e+00        0.0000        116.000
      0.468402778      11.2416667     501.3837     499.5474      149.9999      599.9999  40.00378 -130.61681   0.033352110  125.1877342    0.0000e+00        0.0000        116.000
      0.468750000      11.2500000     507.1867     505.7624      149.9999      599.9999  38.87702 -128.78809   0.033352110  127.0731126    0.0000e+00        0.0000        116.000
      0.469097222      11.2583333     512.8302     511.8249      149.9999      599.9999  37.72055 -127.02406   0.033352110  128.9551277    0.0000e+00        0.0000        116.000
      0.469444444      11.2666667     518.3096     517.7286      149.9999      599.9999  36.53665 -125.32152   0.033352110  130.8338735    0.0000e+00        0.0000        116.000
      0.469791667      11.2750000     523.6207     523.4676      149.9999      599.9999  35.32748 -123.67723   0.033352110  132.7094464    0.0000e+00        0.0000        116.000
      0.470138889      11.2833333     528.7595     529.0358      149.9999      599.9999  34.09503 -122.08798   0.033352110  134.5819456    0.0000e+00        0.0000        116.000
      0.470486111      11.2916667     533.7222     534.4276      149.9999      599.9999  32.84115 -120.55060   0.033352110  136.4514727    0.0000e+00        0.0000        116.000
      0.470833333      11.3000000     538.5050     539.6376      149.9999      599.9999  31.56757 -119.06197   0.033352110  138.3181316    0.0000e+00        0.0000        116.000
      0.471180556      11.3083333     543.1045     544.6606      149.9999      599.9999  30.27587 -117.61907   0.033352110  140.1820282    0.0000e+00        0.0000        116.000
      0.471527778      11.3166667     547.5174     549.4914      149.9999      599.9999  28.96754 -116.21898   0.033352110  142.0432708    0.0000e+00        0.0000        116.000
      0.471875000      11.3250000     551.7406     554.1252      149.9999      599.9999  27.64394 -114.85887   0.033352110  143.9019695    0.0000e+00        0.0000        116.000
      0.472222222      11.3333333     555.7711     558.5575      149.9999      599.9999  26.30635 -113.53601   0.033352110  145.7582363    0.0000e+00        0.0000        116.000
      0.472569444      11.3416667     559.6063     562.7839      149.9999      599.9999  24.95595 -112.24781   0.033352110  147.6121849    0.0000e+00        0.0000        116.000
      0.472916667      11.3500000     563.2435     566.8001      149.9999      599.9999  23.59383 -110.99174   0.033352110  149.4639308    0.0000e+00        0.0000        116.000
      0.473263889      11.3583333     566.6803     570.6023      149.9999      599.9999  22.22101 -109.76542   0.033352110  151.3135909    0.0000e+00        0.0000        116.000
      0.473611111      11.3666667     569.9144     574.1866      149.9999      599.9999  20.83845 -108.56652   0.033352110  153.1612838    0.0000e+00        0.0000        116.000
      0.473958333      11.3750000     572.9437     577.5497      149.9999      599.9999  19.44702 -107.39286   0.033352110  155.0071291    0.0000e+00        0.0000        116.000
      0.474305556      11.3833333     575.7662     580.6882      149.9999      599.9999  18.04757 -106.24230   0.033352110  156.8512481    0.0000e+00        0.0000        116.000
      0.474652778      11.3916667     578.3803     583.5991      149.9999      599.9999  16.64087 -105.11281   0.033352110  158.6937629    0.0000e+00        0.0000        116.000
      0.475000000      11.4000000     580.7841     586.2795      149.9999      599.9999  15.22766 -104.00244   0.033352110  160.5347968    0.0000e+00        0.0000        116.000
      0.475347222      11.4083333     582.9762     588.7269      149.9999      599.9999  13.80861 -102.90930   0.033352110  162.3744743    0.0000e+00        0.0000        116.000
      0.475694444      11.4166667     584.9553     590.9389      149.9999      599.9999  12.38440 -101.83157   0.033352110  164.2129204    0.0000e+00        0.0000        116.000
      0.476041667      11.4250000     586.7200     592.9134      149.9999      599.9999  10.95564 -100.76749   0.033352110  166.0502612    0.0000e+00        0.0000        116.000
      0.476388889      11.4333333     588.2695     594.6486      149.9999      599.9999   9.52292  -99.71535   0.033352110  167.8866235    0.0000e+00        0.0000        116.000
      0.476736111      11.4416667     589.6026     596.1426      149.9999      599.9999   8.08681  -98.67348   0.033352110  169.7221347    0.0000e+00        0.0000        116.000
      0.477083333      11.4500000     590.7185     597.3941      149.9999      599.9999   6.64787  -97.64026   0.033352110  171.5569225    0.0000e+00        0.0000        116.000
      0.477430556      11.4583333     591.6167     598.4020      149.9999      599.9999   5.20662  -96.61411   0.033352110  173.3911156    0.0000e+00        0.0000        116.000
      0.477777778      11.4666667     592.2966     599.1652      149.9999      599.9999   3.76357  -95.59345   0.033352110  175.2248426    0.0000e+00        0.0000        116.000
      0.478125000      11.4750000     592.7577     599.6830      149.9999      599.9999   2.31924  -94.57675   0.033352110  177.0582326    0.0000e+00        0.0000        116.000
      0.478472222      11.4833333     592.9999     599.9549      149.9999      599.9999   0.87412  -93.56248   0.033352110  178.8914148    0.0000e+00        0.0000        116.000
      0.478819444      11.4916667     593.0228     599.9807      149.9999      599.9999  -0.57129  -92.54913   0.033352110  180.7245188    0.0000e+00        0.0000        116.000
      0.479166667      11.5000000     592.8266     599.7603      149.9999      599.9999  -2.01652  -91.53518   0.033352110  182.5576739    0.0000e+00        0.0000        116.000
      0.479513889      11.5083333     592.4113     599.2940      149.9999      599.9999  -3.46105  -90.51911   0.033352110  184.3910097    0.0000e+00        0.0000        116.000
      0.479861111      11.5166667     591.7773     598.5822      149.9999      599.9999  -4.90441  -89.49941   0.033352110  186.2246554    0.0000e+00        0.0000        116.000
      0.480208333      11.5250000     590.9248     597.6255      149.9999      599.9999  -6.34608  -88.47454   0.033352110  188.0587401    0.0000e+00        0.0000        116.000
      0.480555556      11.5333333     589.8544     596.4249      149.9999      599.9999  -7.78555  -87.44293   0.033352110  189.8933927    0.0000e+00        0.0000        116.000
      0.480902778      11.5416667     588.5667     594.9816      149.9999      599.9999  -9.22229  -86.40301   0.033352110  191.7287417    0.0000e+00        0.0000        116.000
      0.481250000      11.5500000     587.0625     593.2969      149.9999      599.9999 -10.65577  -85.35315   0.033352110  193.5649151    0.0000e+00        0.0000        116.000
      0.481597222      11.5583333     585.3428     591.3724      149.9999      599.9999 -12.08541  -84.29171   0.033352110  195.4020404    0.0000e+00        0.0000        116.000
      0.481944444      11.5666667     583.4085     589.2099      149.9999      599.9999 -13.51063  -83.21699   0.033352110  197.2402445    0.0000e+00        0.0000        116.000
      0.482291667      11.5750000     581.2609     586.8116      149.9999      599.9999 -14.93080  -82.12722   0.033352110  199.0796535    0.0000e+00        0.0000        116.000
      0.482638889      11.5833333     578.9014     584.1798      149.9999      599.9999 -16.34530  -81.02062   0.033352110  200.9203930    0.0000e+00        0.0000        116.000
      0.482986111      11.5916667     576.3312     581.3170      149.9999      599.9999 -17.75342  -79.89530   0.033352110  202.7625872    0.0000e+00        0.0000        116.000
      0.483333333      11.6000000     573.5522     578.2259      149.9999      599.9999 -19.15445  -78.74932   0.033352110  204.6063599    0.0000e+00        0.0000        116.000
      0.483680556      11.6083333     570.5661     574.9097      149.9999      599.9999 -20.54763  -77.58067   0.033352110  206.4518335    0.0000e+00        0.0000        116.000
      0.484027778      11.6166667     567.3747     571.3714      149.9999      599.9999 -21.93212  -76.38724   0.033352110  208.2991293    0.0000e+00        0.0000        116.000
      0.484375000      11.6250000     563.9802     567.6146      149.9999      599.9999 -23.30705  -75.16685   0.033352110  210.1483674    0.0000e+00        0.0000        116.000
      0.484722222      11.6333333     560.3848     563.6429      149.9999      599.9999 -24.67150  -73.91721   0.033352110  211.9996665    0.0000e+00        0.0000        116.000
      0.485069444      11.6416667     556.5909     559.4602      149.9999      599.9999 -26.02444  -72.63594   0.033352110  213.8531440    0.0000e+00        0.0000        116.000
      0.485416667      11.6500000     552.6011     555.0707      149.9999      599.9999 -27.36481  -71.32056   0.033352110  215.7089156    0.0000e+00        0.0000        116.000
      0.485763889      11.6583333     548.4180     550.4787      149.9999      599.9999 -28.69144  -69.96848   0.033352110  217.5670955    0.0000e+00        0.0000        116.000
      0.486111111      11.6666667     544.0446     545.6888      149.9999      599.9999 -30.00308  -68.57699   0.033352110  219.4277959    0.0000e+00        0.0000        116.000
      0.486458333      11.6750000     539.4839     540.7057      149.9999      599.9999 -31.29838  -67.14330   0.033352110  221.2911274    0.0000e+00        0.0000        116.000
      0.486805556      11.6833333     534.7392     535.5344      149.9999      599.9999 -32.57589  -65.66450   0.033352110  223.1571987    0.0000e+00        0.0000        116.000
      0.487152778      11.6916667     529.8140     530.1802      149.9999      599.9999 -33.83404  -64.13758   0.033352110  225.0261162    0.0000e+00        0.0000        116.000
      0.487500000      11.7000000     524.7118     524.6485      149.9999      599.9999 -35.07112  -62.55946   0.033352110  226.8979842    0.0000e+00        0.0000        116.000
      0.487847222      11.7083333     519.4364     518.9449      149.9999      599.9999 -36.28533  -60.92697   0.033352110  228.7729049    0.0000e+00        0.0000        116.000
      0.488194444      11.7166667     513.9919     513.0752      149.9999      599.9999 -37.47470  -59.23691   0.033352110  230.6509777    0.0000e+00        0.0000        116.000
      0.488541667      11.7250000     508.3825     507.0454      149.9999      599.9999 -38.63711  -57.48603   0.033352110  232.5323000    0.0000e+00        0.0000        116.000
      0.488888889      11.7333333     502.6125     500.8618      149.9999      599.9999 -39.77029  -55.67112   0.033352110  234.4169661    0.0000e+00        0.0000        116.000
